Name,Year,Month,Day,Hour,Lat,Lon,Intensity_MSLP,Intensity_WS,Intensity_Cat,right_lat,right_lon,left_lat,left_lon
CHARLEY,1992,09,27,06,38.0,-28.0,980.0,55.0,TS,-30.02,42.59,-25.83,33.58
CHARLEY,1992,09,27,12,39.0,-26.3,981.0,55.0,TS,-28.75,43.25,-23.73,34.93
CHARLEY,1992,09,27,18,40.4,-24.4,983.0,50.0,TS,-26.94,44.52,-21.75,36.45
CHARLEY,1992,09,28,00,42.0,-22.3,985.0,45.0,TS,-24.76,46.11,-19.74,38.04
CHARLEY,1992,09,28,06,43.5,-20.2,988.0,40.0,TS,-23.08,47.22,-17.25,39.92
CHARLEY,1992,09,28,12,45.2,-18.3,990.0,40.0,TS,-20.99,49.03,-15.53,41.49
CHARLEY,1992,09,28,18,47.1,-15.9,985.0,40.0,TS,-19.02,50.5,-12.73,43.81
CHARLEY,1992,09,29,00,49.5,-13.5,980.0,45.0,TS,-13.46,54.12,-13.46,44.88
DANIELLE,1992,09,22,12,32.5,-74.6,1009.0,30.0,TD,-74.86,49.6,-73.13,17.15
DANIELLE,1992,09,22,18,32.8,-74.2,1006.0,45.0,TS,-75.86,49.06,-71.59,20.29
DANIELLE,1992,09,23,00,33.6,-73.8,1005.0,45.0,TS,-75.17,49.67,-71.44,20.74
DANIELLE,1992,09,23,06,34.1,-73.5,1005.0,45.0,TS,-73.76,50.08,-72.11,19.59
DANIELLE,1992,09,23,12,34.3,-73.2,1005.0,40.0,TS,-72.63,49.52,-72.63,19.08
DANIELLE,1992,09,23,18,34.3,-73.1,1006.0,40.0,TS,-69.85,44.14,-75.68,20.53
DANIELLE,1992,09,24,00,34.0,-73.0,1006.0,40.0,TS,-70.36,22.36,-74.77,48.95
DANIELLE,1992,09,24,06,33.8,-73.1,1005.0,40.0,TS,-73.16,18.26,-71.92,48.28
DANIELLE,1992,09,24,12,33.9,-73.3,1005.0,40.0,TS,-73.21,18.25,-72.25,48.7
DANIELLE,1992,09,24,18,34.1,-73.8,1005.0,40.0,TS,-73.68,18.0,-72.74,49.33
DANIELLE,1992,09,25,00,34.3,-74.3,1004.0,45.0,TS,-75.04,17.46,-72.43,48.65
DANIELLE,1992,09,25,06,34.9,-74.8,1004.0,45.0,TS,-76.67,18.22,-71.99,47.26
DANIELLE,1992,09,25,12,35.9,-75.2,1001.0,55.0,TS,-78.53,22.45,-71.38,44.23
DANIELLE,1992,09,25,18,37.0,-75.4,1007.0,55.0,TS,-79.22,26.09,-71.28,43.33
DANIELLE,1992,09,25,22,37.8,-75.5,1007.0,55.0,TS,-78.65,23.3,-71.79,46.87
DANIELLE,1992,09,26,00,38.3,-75.6,1008.0,40.0,TS,-78.43,22.61,-72.09,48.46
DANIELLE,1992,09,26,06,39.6,-75.9,1010.0,35.0,TD,-76.7,20.83,-73.86,55.04
DANIELLE,1992,09,26,12,40.5,-76.5,1014.0,25.0,TD,-75.78,59.12,-75.78,21.88
EARL,1992,09,26,18,26.2,-69.1,1009.0,25.0,TD,-68.31,13.99,-68.98,38.79
EARL,1992,09,27,00,25.8,-70.8,1008.0,25.0,TD,-70.75,12.12,-69.86,38.9
EARL,1992,09,27,06,26.3,-72.3,1007.0,25.0,TD,-72.29,11.48,-71.24,40.3
EARL,1992,09,27,12,27.0,-73.9,1006.0,30.0,TD,-73.78,10.8,-72.83,42.31
EARL,1992,09,27,18,27.7,-75.5,1003.0,30.0,TD,-75.11,9.98,-74.56,44.8
EARL,1992,09,28,00,28.0,-76.6,1004.0,30.0,TD,-76.13,8.95,-75.63,46.39
EARL,1992,09,28,06,28.3,-77.7,1004.0,30.0,TD,-77.2,7.63,-76.64,48.09
EARL,1992,09,28,12,28.6,-78.6,1004.0,30.0,TD,-78.15,6.25,-77.37,49.52
EARL,1992,09,28,18,28.9,-79.2,1004.0,30.0,TD,-79.47,4.46,-77.25,48.93
EARL,1992,09,29,00,29.2,-79.4,1004.0,30.0,TD,-80.01,4.07,-77.15,48.55
EARL,1992,09,29,06,29.4,-79.5,1003.0,30.0,TD,-79.76,54.53,-77.53,8.94
EARL,1992,09,29,12,29.7,-79.3,1003.0,35.0,TD,-78.8,53.4,-78.02,7.61
EARL,1992,09,29,18,29.8,-79.1,1003.0,40.0,TS,-78.49,52.89,-77.95,7.78
EARL,1992,09,30,00,29.9,-78.8,1002.0,40.0,TS,-78.07,52.17,-77.82,8.1
EARL,1992,09,30,06,30.0,-78.1,1000.0,40.0,TS,-77.38,51.03,-77.2,9.29
EARL,1992,09,30,12,30.1,-77.1,999.0,45.0,TS,-76.19,49.26,-76.51,10.47
EARL,1992,09,30,18,29.9,-75.8,997.0,50.0,TS,-74.96,47.47,-75.28,11.94
EARL,1992,10,01,00,29.7,-74.4,996.0,50.0,TS,-73.42,45.59,-74.14,13.08
EARL,1992,10,01,06,29.3,-73.0,997.0,50.0,TS,-72.05,43.97,-72.83,13.96
EARL,1992,10,01,12,28.9,-71.6,998.0,50.0,TS,-70.52,42.38,-71.65,14.6
EARL,1992,10,01,18,28.4,-70.3,996.0,55.0,TS,-69.34,41.16,-70.3,15.03
EARL,1992,10,02,00,28.0,-69.0,990.0,55.0,TS,-67.9,39.89,-69.21,15.38
EARL,1992,10,02,06,27.6,-68.0,992.0,50.0,TS,-67.4,39.36,-67.74,15.66
EARL,1992,10,02,12,27.5,-67.0,1000.0,45.0,TS,-66.39,38.78,-66.79,16.04
EARL,1992,10,02,18,27.4,-66.1,1003.0,40.0,TS,-65.91,38.46,-65.5,16.51
EARL,1992,10,03,00,27.5,-65.2,1005.0,35.0,TD,-65.64,38.27,-64.03,17.36
EARL,1992,10,03,06,27.8,-64.5,1007.0,35.0,TD,-65.11,38.28,-63.19,18.03
EARL,1992,10,03,12,28.2,-63.7,1008.0,30.0,TD,-63.85,38.38,-62.85,18.37
EARL,1992,10,03,18,28.4,-62.9,1008.0,30.0,TD,-62.56,38.19,-62.56,18.61
FRANCES,1992,10,22,12,26.3,-60.8,1009.0,30.0,TD,-62.03,17.25,-59.01,34.53
FRANCES,1992,10,22,18,26.6,-61.2,1004.0,40.0,TS,-64.49,19.88,-57.64,32.0
FRANCES,1992,10,23,00,27.1,-61.4,996.0,50.0,TS,-65.9,27.05,-56.9,27.14
FRANCES,1992,10,23,06,27.7,-61.4,992.0,55.0,TS,-65.61,31.23,-57.12,25.02
FRANCES,1992,10,23,12,28.3,-61.3,990.0,60.0,TS,-64.24,35.74,-58.02,22.2
FRANCES,1992,10,23,18,28.7,-61.1,986.0,65.0,TS,-62.07,37.94,-59.55,20.17
FRANCES,1992,10,24,00,29.0,-60.6,978.0,65.0,TS,-62.1,37.85,-58.57,21.06
FRANCES,1992,10,24,06,29.6,-59.9,977.0,70.0,TS,-61.56,38.16,-57.75,21.97
FRANCES,1992,10,24,12,30.6,-58.8,976.0,75.0,Cat1,-60.82,38.59,-56.34,23.58
FRANCES,1992,10,24,18,32.1,-57.4,976.0,75.0,Cat1,-60.02,39.15,-54.44,26.04
FRANCES,1992,10,25,00,33.8,-56.2,978.0,70.0,TS,-58.95,40.45,-53.15,28.08
FRANCES,1992,10,25,06,35.7,-54.9,980.0,65.0,TS,-57.94,41.69,-51.6,30.58
FRANCES,1992,10,25,12,37.7,-53.7,982.0,65.0,TS,-57.01,43.07,-50.19,33.13
FRANCES,1992,10,25,18,39.6,-52.7,983.0,60.0,TS,-55.96,44.92,-49.24,35.04
FRANCES,1992,10,26,00,41.4,-51.7,985.0,60.0,TS,-54.31,47.5,-48.81,36.0
FRANCES,1992,10,26,06,43.2,-50.2,986.0,60.0,TS,-52.54,49.36,-47.57,37.65
FRANCES,1992,10,26,12,44.8,-48.6,987.0,60.0,TS,-50.39,51.15,-46.49,38.92
FRANCES,1992,10,26,18,46.0,-46.9,988.0,55.0,TS,-48.23,52.37,-45.23,39.98
FRANCES,1992,10,27,00,47.0,-44.9,989.0,55.0,TS,-45.61,53.31,-43.85,40.88
FRANCES,1992,10,27,06,47.6,-42.7,992.0,50.0,TS,-43.05,53.72,-42.03,41.58
FRANCES,1992,10,27,12,48.0,-40.0,994.0,45.0,TS,-39.85,53.86,-39.85,42.14
FRANCES,1992,10,27,18,48.0,-37.0,998.0,40.0,TS,-36.87,53.62,-36.87,42.38
FRANCES,1992,10,28,00,48.0,-34.0,1002.0,40.0,TS,-33.25,53.32,-34.52,42.6
FRANCES,1992,10,28,06,47.5,-31.0,1004.0,35.0,TD,-30.33,52.67,-31.46,42.27
FRANCES,1992,10,28,12,47.0,-27.5,1002.0,35.0,TD,-26.28,51.85,-28.55,42.05
FRANCES,1992,10,28,18,46.0,-24.0,999.0,35.0,TD,-22.9,50.75,-24.95,41.17
FRANCES,1992,10,29,00,45.0,-20.0,999.0,40.0,TS,-18.89,49.62,-20.99,40.32
FRANCES,1992,10,29,06,44.0,-16.0,1001.0,35.0,TD,-15.4,48.63,-16.5,39.34
FRANCES,1992,10,29,12,43.5,-12.0,1002.0,35.0,TD,-11.23,48.02,-12.69,38.95
FRANCES,1992,10,29,18,43.0,-9.0,1003.0,30.0,TD,-8.97,47.55,-8.97,38.45
FRANCES,1992,10,30,00,43.0,-7.0,1002.0,30.0,TD,-6.98,47.53,-6.98,38.47
ARLENE,1993,06,18,00,20.5,-91.9,1006.0,25.0,TD,-85.17,89.11,-85.07,-45.18
ARLENE,1993,06,18,06,20.8,-92.3,1005.0,25.0,TD,-85.01,85.1,-84.89,-40.84
ARLENE,1993,06,18,12,21.1,-92.8,1005.0,25.0,TD,-84.97,83.77,-84.45,-32.66
ARLENE,1993,06,18,18,21.7,-93.1,1005.0,30.0,TD,-85.01,84.2,-84.11,-27.07
ARLENE,1993,06,19,00,22.6,-93.4,1006.0,30.0,TD,-84.71,80.09,-84.04,-25.98
ARLENE,1993,06,19,06,23.8,-94.1,1006.0,30.0,TD,-84.29,75.29,-83.57,-20.2
ARLENE,1993,06,19,12,25.9,-95.9,1000.0,35.0,TD,-82.69,63.89,-82.49,-10.94
ARLENE,1993,06,19,18,26.0,-96.3,1000.0,35.0,TD,-82.59,63.28,-81.95,-7.91
ARLENE,1993,06,20,00,26.3,-96.7,1000.0,35.0,TD,-82.61,63.2,-81.31,-4.45
ARLENE,1993,06,20,06,27.0,-97.2,1001.0,35.0,TD,-81.77,60.11,-81.28,-4.05
ARLENE,1993,06,20,09,27.1,-97.4,1001.0,35.0,TD,-81.48,59.02,-81.22,-3.78
ARLENE,1993,06,20,12,27.2,-97.8,1002.0,30.0,TD,-81.0,57.29,-81.0,-2.89
ARLENE,1993,06,20,18,27.2,-97.9,1003.0,30.0,TD,-80.65,55.96,-81.2,-3.53
ARLENE,1993,06,21,00,27.1,-98.1,1004.0,30.0,TD,-80.74,56.27,-80.74,-2.07
ARLENE,1993,06,21,06,27.1,-98.3,1006.0,25.0,TD,-80.57,-1.48,-80.57,55.68
BRET,1993,08,04,12,10.4,-40.3,1010.0,30.0,TD,-40.15,4.51,-40.15,16.29
BRET,1993,08,04,18,10.4,-41.7,1009.0,30.0,TD,-41.54,4.39,-41.54,16.41
BRET,1993,08,05,00,10.4,-43.4,1008.0,35.0,TD,-43.07,4.24,-43.4,16.59
BRET,1993,08,05,06,10.3,-45.3,1007.0,40.0,TS,-45.12,3.92,-45.12,16.68
BRET,1993,08,05,12,10.3,-47.3,1006.0,45.0,TS,-47.11,3.69,-47.11,16.91
BRET,1993,08,05,18,10.3,-49.2,1006.0,45.0,TS,-48.84,3.46,-49.15,17.18
BRET,1993,08,06,00,10.2,-51.0,1006.0,45.0,TS,-50.64,3.1,-50.92,17.34
BRET,1993,08,06,06,10.1,-52.9,1005.0,50.0,TS,-52.54,2.7,-52.8,17.55
BRET,1993,08,06,12,10.0,-54.9,1005.0,50.0,TS,-54.78,2.19,-54.52,17.76
BRET,1993,08,06,18,10.1,-56.8,1003.0,50.0,TS,-56.92,1.87,-56.15,18.16
BRET,1993,08,07,00,10.4,-58.6,1002.0,50.0,TS,-58.66,1.76,-57.97,18.87
BRET,1993,08,07,06,10.7,-60.5,1002.0,50.0,TS,-60.91,1.54,-59.48,19.47
BRET,1993,08,07,07,10.8,-60.8,1002.0,50.0,TS,-60.49,1.64,-60.49,19.96
BRET,1993,08,07,10,10.8,-61.8,1002.0,50.0,TS,-61.47,1.35,-61.47,20.25
BRET,1993,08,07,12,10.8,-62.4,1002.0,50.0,TS,-62.06,1.17,-62.06,20.43
BRET,1993,08,07,18,10.8,-64.1,1006.0,45.0,TS,-63.74,0.59,-63.74,21.01
BRET,1993,08,08,00,10.8,-65.7,1008.0,40.0,TS,-65.49,-0.08,-65.14,21.54
BRET,1993,08,08,06,11.0,-67.6,1007.0,40.0,TS,-67.18,-0.66,-67.18,22.66
BRET,1993,08,08,08,11.0,-68.3,1007.0,40.0,TS,-67.86,-1.01,-67.86,23.01
BRET,1993,08,08,12,11.0,-69.7,1007.0,40.0,TS,-69.23,-1.77,-69.23,23.77
BRET,1993,08,08,18,11.0,-71.8,1007.0,40.0,TS,-71.21,-3.09,-71.33,25.18
BRET,1993,08,09,00,10.9,-73.8,1006.0,40.0,TS,-73.1,-4.74,-73.31,26.74
BRET,1993,08,09,06,10.7,-75.8,1005.0,35.0,TD,-75.12,-7.08,-75.12,28.48
BRET,1993,08,09,12,10.7,-77.8,1004.0,30.0,TD,-77.01,-9.71,-77.01,31.11
BRET,1993,08,09,18,10.7,-79.2,1005.0,30.0,TD,-78.38,-12.19,-78.25,33.34
BRET,1993,08,10,00,10.8,-80.3,1004.0,30.0,TD,-79.43,-14.49,-79.21,35.54
BRET,1993,08,10,06,11.0,-81.4,1003.0,35.0,TD,-80.35,-16.87,-80.26,38.61
BRET,1993,08,10,12,11.1,-82.6,1002.0,40.0,TS,-81.35,-20.31,-81.35,42.51
BRET,1993,08,10,17,11.1,-83.8,1002.0,40.0,TS,-82.35,-24.96,-82.35,47.16
BRET,1993,08,10,18,11.1,-84.0,1004.0,35.0,TD,-82.6,-26.39,-82.41,47.52
BRET,1993,08,11,00,11.4,-85.0,1007.0,25.0,TD,-83.37,-31.36,-83.19,52.76
BRET,1993,08,11,06,11.7,-85.8,1009.0,20.0,TD,-83.94,-36.19,-83.76,57.88
BRET,1993,08,11,12,12.2,-86.8,1010.0,20.0,TD,-84.48,66.83,-84.48,-42.43
CINDY,1993,08,14,12,14.1,-59.5,1012.0,30.0,TD,-59.82,5.21,-58.59,22.67
CINDY,1993,08,14,18,14.5,-60.9,1012.0,35.0,TD,-61.22,5.22,-59.96,23.42
CINDY,1993,08,15,00,14.9,-62.2,1011.0,35.0,TD,-62.33,5.23,-61.42,24.28
CINDY,1993,08,15,06,15.2,-63.5,1011.0,35.0,TD,-63.44,5.12,-62.86,25.07
CINDY,1993,08,15,12,15.4,-64.8,1013.0,35.0,TD,-65.03,4.8,-63.84,25.55
CINDY,1993,08,15,18,15.8,-66.0,1012.0,35.0,TD,-66.75,4.72,-64.51,25.95
CINDY,1993,08,16,00,16.4,-66.9,1010.0,35.0,TD,-67.39,4.87,-65.62,27.13
CINDY,1993,08,16,06,17.0,-68.0,1008.0,35.0,TD,-67.93,5.0,-67.21,28.64
CINDY,1993,08,16,12,17.3,-69.3,1007.0,40.0,TS,-69.51,4.51,-68.18,29.34
CINDY,1993,08,16,18,17.9,-70.6,1008.0,35.0,TD,-71.51,4.3,-68.79,29.79
CINDY,1993,08,16,21,18.3,-71.0,1009.0,30.0,TD,-72.67,4.87,-68.53,29.19
CINDY,1993,08,17,00,18.8,-71.3,1010.0,30.0,TD,-70.79,32.58,-70.79,5.02
EMILY,1993,08,22,18,19.9,-52.6,1020.0,30.0,TD,-53.89,12.7,-50.9,26.63
EMILY,1993,08,23,00,20.5,-53.6,1020.0,30.0,TD,-54.99,13.17,-51.79,27.3
EMILY,1993,08,23,06,21.3,-54.8,1020.0,30.0,TD,-56.48,13.9,-52.71,28.04
EMILY,1993,08,23,12,22.3,-56.0,1020.0,30.0,TD,-57.59,14.61,-53.97,29.3
EMILY,1993,08,23,18,23.2,-57.1,1020.0,30.0,TD,-59.8,16.32,-54.08,29.1
EMILY,1993,08,24,00,24.3,-57.8,1020.0,30.0,TD,-60.21,16.92,-55.02,30.7
EMILY,1993,08,24,06,25.4,-58.6,1020.0,30.0,TD,-61.04,17.88,-55.78,31.87
EMILY,1993,08,24,12,26.7,-59.5,1020.0,30.0,TD,-62.31,19.48,-56.35,32.75
EMILY,1993,08,24,18,27.6,-60.0,1019.0,30.0,TD,-62.24,19.52,-57.33,34.56
EMILY,1993,08,25,00,28.0,-60.3,1018.0,30.0,TD,-58.95,19.51,-61.07,37.06
EMILY,1993,08,25,06,27.9,-60.5,1017.0,30.0,TD,-62.22,36.57,-58.27,20.22
EMILY,1993,08,25,12,28.0,-60.4,1016.0,35.0,TD,-64.9,27.98,-55.9,28.01
EMILY,1993,08,25,18,28.2,-60.4,1015.0,40.0,TS,-60.82,19.07,-59.38,36.94
EMILY,1993,08,26,00,28.3,-60.7,1013.0,45.0,TS,-58.06,21.15,-62.9,36.61
EMILY,1993,08,26,06,27.9,-61.0,1010.0,55.0,TS,-57.43,22.55,-64.31,34.55
EMILY,1993,08,26,12,27.4,-61.2,1007.0,60.0,TS,-59.03,19.48,-62.84,36.33
EMILY,1993,08,26,18,26.9,-61.7,1004.0,65.0,TS,-60.52,17.91,-62.25,36.41
EMILY,1993,08,27,00,26.6,-62.4,1000.0,60.0,TS,-61.41,17.28,-62.74,36.34
EMILY,1993,08,27,06,26.4,-63.0,997.0,60.0,TS,-62.26,16.74,-63.05,36.32
EMILY,1993,08,27,12,26.3,-63.5,992.0,60.0,TS,-63.36,16.24,-62.94,36.21
EMILY,1993,08,27,18,26.4,-64.4,982.0,65.0,TS,-64.5,15.97,-63.58,36.49
EMILY,1993,08,28,00,26.6,-65.2,981.0,75.0,Cat1,-65.62,15.83,-64.05,36.76
EMILY,1993,08,28,06,27.0,-66.1,982.0,75.0,Cat1,-66.57,15.84,-64.87,37.44
EMILY,1993,08,28,12,27.4,-66.9,981.0,75.0,Cat1,-67.9,15.97,-65.16,37.62
EMILY,1993,08,28,18,28.0,-67.6,976.0,75.0,Cat1,-68.76,16.29,-65.69,38.29
EMILY,1993,08,29,00,28.6,-68.2,973.0,70.0,TS,-69.54,16.67,-66.11,38.88
EMILY,1993,08,29,06,29.3,-68.8,978.0,70.0,TS,-70.8,17.61,-66.14,38.78
EMILY,1993,08,29,12,30.0,-69.2,979.0,70.0,TS,-70.5,17.47,-67.11,40.73
EMILY,1993,08,29,18,30.6,-69.7,978.0,70.0,TS,-70.95,17.74,-67.63,41.61
EMILY,1993,08,30,00,31.2,-70.2,977.0,70.0,TS,-70.44,17.84,-69.02,43.68
EMILY,1993,08,30,06,31.5,-70.8,976.0,70.0,TS,-71.0,17.74,-69.62,44.35
EMILY,1993,08,30,12,31.8,-71.4,975.0,75.0,Cat1,-71.22,17.75,-70.55,45.38
EMILY,1993,08,30,18,32.0,-72.2,974.0,75.0,Cat1,-72.3,17.22,-71.04,45.81
EMILY,1993,08,31,00,32.4,-73.0,972.0,80.0,Cat1,-73.2,16.91,-71.7,46.64
EMILY,1993,08,31,06,32.9,-73.8,970.0,85.0,Cat1,-74.1,16.62,-72.35,47.58
EMILY,1993,08,31,12,33.6,-74.7,965.0,95.0,Cat1,-75.98,16.49,-72.36,47.2
EMILY,1993,08,31,18,34.5,-75.2,962.0,100.0,Cat2,-78.93,45.84,-71.14,27.79
EMILY,1993,08,31,21,35.2,-75.1,961.0,100.0,Cat2,-76.59,52.64,-72.57,21.78
EMILY,1993,09,01,00,35.6,-74.9,960.0,100.0,Cat2,-76.46,52.74,-72.32,22.47
EMILY,1993,09,01,06,36.6,-74.4,962.0,100.0,Cat2,-74.47,53.41,-73.12,21.13
EMILY,1993,09,01,12,37.5,-72.7,965.0,95.0,Cat1,-72.65,52.64,-71.65,23.18
EMILY,1993,09,01,18,38.2,-70.7,969.0,90.0,Cat1,-70.79,51.86,-69.63,25.3
EMILY,1993,09,02,00,39.0,-68.5,971.0,90.0,Cat1,-68.2,51.18,-67.91,26.97
EMILY,1993,09,02,06,39.2,-66.0,972.0,90.0,Cat1,-65.61,50.14,-65.61,28.26
EMILY,1993,09,02,12,39.2,-63.6,973.0,90.0,Cat1,-63.05,49.15,-63.44,29.11
EMILY,1993,09,02,18,39.0,-61.4,974.0,85.0,Cat1,-60.58,48.13,-61.58,29.58
EMILY,1993,09,03,00,38.6,-59.6,975.0,80.0,Cat1,-58.43,47.04,-60.2,29.71
EMILY,1993,09,03,06,38.1,-58.3,979.0,75.0,Cat1,-55.97,45.19,-60.19,30.11
EMILY,1993,09,03,12,37.5,-57.7,985.0,70.0,TS,-53.8,41.49,-61.44,32.57
EMILY,1993,09,03,18,36.9,-57.5,994.0,60.0,TS,-53.26,34.25,-61.67,40.24
EMILY,1993,09,04,00,36.4,-57.6,999.0,50.0,TS,-53.1,36.38,-62.1,36.43
EMILY,1993,09,04,06,36.0,-57.6,1002.0,40.0,TS,-54.19,41.23,-60.75,29.73
EMILY,1993,09,04,12,35.8,-57.5,1001.0,35.0,TD,-59.42,43.58,-55.16,28.87
EMILY,1993,09,04,18,36.1,-57.2,1006.0,30.0,TD,-60.39,42.23,-53.76,30.97
EMILY,1993,09,05,00,36.7,-56.9,1008.0,30.0,TD,-59.48,43.7,-53.98,30.66
EMILY,1993,09,05,06,37.4,-56.4,1009.0,30.0,TD,-58.13,45.08,-54.24,30.46
EMILY,1993,09,05,12,38.0,-55.7,1010.0,25.0,TD,-57.32,45.61,-53.65,31.07
EMILY,1993,09,05,18,38.7,-54.8,1011.0,25.0,TD,-55.0,46.52,-54.11,31.05
EMILY,1993,09,06,00,39.0,-53.0,1012.0,25.0,TD,-53.21,46.49,-52.33,31.67
EMILY,1993,09,06,06,39.3,-51.1,1013.0,25.0,TD,-51.73,46.44,-50.05,32.41
EMILY,1993,09,06,12,39.8,-49.4,1014.0,25.0,TD,-49.19,46.69,-49.19,32.91
DENNIS,1993,08,23,12,13.6,-30.8,1010.0,25.0,TD,-32.76,8.84,-28.67,18.16
DENNIS,1993,08,23,18,13.9,-31.3,1009.0,30.0,TD,-33.24,9.1,-29.19,18.5
DENNIS,1993,08,24,00,14.5,-32.3,1007.0,30.0,TD,-34.1,9.57,-30.32,19.22
DENNIS,1993,08,24,06,15.0,-33.2,1005.0,30.0,TD,-34.82,9.94,-31.38,19.87
DENNIS,1993,08,24,12,15.4,-34.0,1003.0,35.0,TD,-35.43,10.21,-32.36,20.4
DENNIS,1993,08,24,18,15.8,-34.9,1002.0,40.0,TS,-36.94,10.85,-32.67,20.5
DENNIS,1993,08,25,00,16.4,-35.8,1000.0,45.0,TS,-37.71,11.32,-33.69,21.23
DENNIS,1993,08,25,06,16.9,-36.6,1000.0,45.0,TS,-38.14,11.58,-34.84,22.0
DENNIS,1993,08,25,12,17.4,-37.6,1000.0,45.0,TS,-39.24,12.05,-35.73,22.5
DENNIS,1993,08,25,18,18.0,-38.7,1000.0,45.0,TS,-40.71,12.77,-36.47,22.93
DENNIS,1993,08,26,00,18.7,-39.7,1000.0,45.0,TS,-41.68,13.38,-37.49,23.71
DENNIS,1993,08,26,06,19.4,-40.7,1000.0,45.0,TS,-43.01,14.22,-38.17,24.21
DENNIS,1993,08,26,12,20.0,-41.4,1000.0,45.0,TS,-43.69,14.75,-38.89,24.88
DENNIS,1993,08,26,18,20.6,-42.1,1001.0,40.0,TS,-45.58,16.65,-38.5,24.13
DENNIS,1993,08,27,00,21.3,-42.5,1002.0,40.0,TS,-46.73,19.16,-38.23,23.16
DENNIS,1993,08,27,06,22.1,-42.7,1005.0,35.0,TD,-45.75,17.48,-39.49,26.28
DENNIS,1993,08,27,12,22.5,-43.0,1006.0,30.0,TD,-46.23,18.11,-39.61,26.44
DENNIS,1993,08,27,18,22.8,-43.2,1009.0,25.0,TD,-43.84,16.66,-42.24,28.78
DENNIS,1993,08,28,00,22.9,-43.6,1009.0,25.0,TD,-41.34,17.63,-45.6,28.56
DENNIS,1993,08,28,06,22.6,-44.0,1009.0,25.0,TD,-41.65,17.37,-46.09,28.24
DENNIS,1993,08,28,12,22.2,-44.5,1010.0,25.0,TD,-44.33,28.49,-44.33,15.91
FLOYD,1993,09,07,12,24.7,-67.5,1012.0,25.0,TD,-69.99,14.34,-64.48,32.92
FLOYD,1993,09,07,18,26.2,-68.2,1010.0,40.0,TS,-70.74,15.58,-65.13,34.51
FLOYD,1993,09,08,00,27.8,-68.9,1009.0,45.0,TS,-72.0,18.02,-65.38,35.04
FLOYD,1993,09,08,06,29.4,-69.4,1011.0,45.0,TS,-72.82,20.34,-65.64,35.88
FLOYD,1993,09,08,12,31.0,-69.8,1012.0,40.0,TS,-73.19,40.36,-66.06,24.34
FLOYD,1993,09,08,18,33.2,-69.2,1011.0,40.0,TS,-71.05,45.29,-66.65,23.31
FLOYD,1993,09,09,00,35.3,-67.8,1009.0,40.0,TS,-69.2,46.98,-65.67,25.25
FLOYD,1993,09,09,06,37.5,-65.7,1007.0,40.0,TS,-66.42,48.45,-64.25,27.43
FLOYD,1993,09,09,12,39.3,-62.4,997.0,50.0,TS,-63.41,48.93,-60.78,30.48
FLOYD,1993,09,09,18,41.7,-58.3,990.0,65.0,TS,-59.25,50.19,-56.82,33.78
FLOYD,1993,09,10,00,43.8,-53.9,990.0,65.0,TS,-54.5,51.42,-52.83,36.48
FLOYD,1993,09,10,06,45.4,-48.3,990.0,65.0,TS,-48.73,52.16,-47.48,38.8
FLOYD,1993,09,10,12,46.5,-42.5,990.0,65.0,TS,-42.94,52.59,-41.74,40.52
FLOYD,1993,09,10,18,47.3,-37.8,990.0,65.0,TS,-37.81,52.99,-37.52,41.63
FLOYD,1993,09,11,00,47.5,-32.5,989.0,65.0,TS,-32.39,52.83,-32.39,42.17
FLOYD,1993,09,11,06,47.5,-27.0,988.0,65.0,TS,-26.91,52.54,-26.91,42.46
FLOYD,1993,09,11,12,47.5,-22.5,987.0,65.0,TS,-22.43,52.37,-22.43,42.63
FLOYD,1993,09,11,18,47.5,-18.5,986.0,65.0,TS,-18.44,52.24,-18.44,42.76
FLOYD,1993,09,12,00,47.5,-14.5,983.0,65.0,TS,-14.45,52.14,-14.45,42.86
FLOYD,1993,09,12,06,47.5,-10.5,980.0,65.0,TS,-11.2,52.02,-9.74,43.0
FLOYD,1993,09,12,12,48.0,-7.5,972.0,70.0,TS,-7.48,52.54,-7.48,43.46
FLOYD,1993,09,12,18,48.0,-6.0,966.0,70.0,TS,-5.98,52.52,-5.98,43.48
FLOYD,1993,09,13,00,48.0,-5.0,966.0,70.0,TS,-4.98,52.51,-4.98,43.49
GERT,1993,09,14,18,10.6,-80.7,1008.0,25.0,TD,-79.78,-15.62,-79.58,36.27
GERT,1993,09,15,00,10.7,-81.3,1005.0,30.0,TD,-80.4,-17.3,-80.04,37.61
GERT,1993,09,15,06,11.0,-82.2,1001.0,30.0,TD,-81.18,-19.73,-80.83,40.43
GERT,1993,09,15,12,11.3,-83.0,1001.0,35.0,TD,-81.95,-22.63,-81.44,42.98
GERT,1993,09,15,18,11.8,-83.8,1005.0,35.0,TD,-82.57,-25.42,-82.13,46.67
GERT,1993,09,16,00,12.1,-84.3,1006.0,30.0,TD,-82.96,-27.56,-82.54,49.16
GERT,1993,09,16,06,12.5,-84.9,1006.0,30.0,TD,-83.42,-30.6,-82.99,52.39
GERT,1993,09,16,12,12.9,-85.4,1006.0,30.0,TD,-83.81,-33.58,-83.34,55.29
GERT,1993,09,16,18,13.3,-85.8,1006.0,25.0,TD,-84.05,-35.71,-83.66,58.37
GERT,1993,09,17,00,13.8,-86.3,1006.0,25.0,TD,-84.41,-39.51,-83.96,61.78
